Error al procesar el item {}: {}Calle(id=null, codigo=7, via=CL, nombre=AARON, primerNum=1, ultimoNum=3, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=826, via=CL, nombre=AGUJETA, primerNum=2, ultimoNum=4, barrio=POL IND MI MALAGA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=840, via=CL, nombre=AGUSTIN DURAN, primerNum=1, ultimoNum=13, barrio=REGIO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=840, via=CL, nombre=AGUSTIN DURAN, primerNum=2, ultimoNum=18, barrio=REGIO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=854, via=CL, nombre=AGUSTIN MARTIN CARRION, primerNum=1, ultimoNum=15, barrio=LA UNION, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=854, via=CL, nombre=AGUSTIN MARTIN CARRION, primerNum=2, ultimoNum=8, barrio=LA UNION, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=72758, via=CL, nombre=AGUSTIN MONTES FUENTES, primerNum=1, ultimoNum=7, barrio=PARQUE AYALA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=72758, via=CL, nombre=AGUSTIN MONTES FUENTES, primerNum=2, ultimoNum=6, barrio=PARQUE AYALA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=26964, via=CL, nombre=AGUSTIN MORETO, primerNum=1, ultimoNum=15, barrio=LA VICTORIA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=26964, via=CL, nombre=AGUSTIN MORETO, primerNum=2, ultimoNum=18, barrio=LA VICTORIA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=868, via=CL, nombre=AGUSTIN PAREJO, primerNum=1, ultimoNum=47, barrio=PERCHEL NORTE, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=868, via=CL, nombre=AGUSTIN PAREJO, primerNum=2, ultimoNum=24, barrio=PERCHEL NORTE, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=891, via=CL, nombre=AIDA, primerNum=1, ultimoNum=7, barrio=COLMENAREJO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=891, via=CL, nombre=AIDA, primerNum=2, ultimoNum=10, barrio=COLMENAREJO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=938, via=CL, nombre=ALABASTRO, primerNum=1, ultimoNum=23, barrio=LA FABRICA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=938, via=CL, nombre=ALABASTRO, primerNum=2, ultimoNum=12, barrio=LA FABRICA, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=987, via=CL, nombre=ALAGON, primerNum=1, ultimoNum=7, barrio=SANTA MARTA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=987, via=CL, nombre=ALAGON, primerNum=2, ultimoNum=8, barrio=SANTA MARTA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=980, via=CL, nombre=ALAMOS, primerNum=1, ultimoNum=47, barrio=LA MERCED, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=980, via=CL, nombre=ALAMOS, primerNum=2, ultimoNum=42, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1008, via=CL, nombre=ALARCON, primerNum=1, ultimoNum=7, barrio=EL MOLINILLO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1008, via=CL, nombre=ALARCON, primerNum=2, ultimoNum=8, barrio=EL MOLINILLO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1036, via=CL, nombre=ALARCON LUJAN, primerNum=1, ultimoNum=15, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1036, via=CL, nombre=ALARCON LUJAN, primerNum=2, ultimoNum=12, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1106, via=CL, nombre=ALAY, primerNum=1, ultimoNum=5, barrio=SIXTO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1106, via=CL, nombre=ALAY, primerNum=2, ultimoNum=8, barrio=SIXTO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1120, via=CL, nombre=ALAZORES, primerNum=1, ultimoNum=9, barrio=VISTAFRANCA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1120, via=CL, nombre=ALAZORES, primerNum=2, ultimoNum=8, barrio=VISTAFRANCA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1148, via=CL, nombre=ALBACETE, primerNum=1, ultimoNum=17, barrio=SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1148, via=CL, nombre=ALBACETE, primerNum=19, ultimoNum=19, barrio=LOS CASTILLEJOS, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1148, via=CL, nombre=ALBACETE, primerNum=2, ultimoNum=6, barrio=SUAREZ, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1148, via=CL, nombre=ALBACETE, primerNum=8, ultimoNum=10, barrio=PAVERO, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1148, via=CL, nombre=ALBACETE, primerNum=12, ultimoNum=60, barrio=LOS CASTILLEJOS, codDistrito=4, nomDistrito=BAILEN-MIRAFLORES)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1162, via=CL, nombre=ALBAHACA, primerNum=1, ultimoNum=5, barrio=4 DE DICIEMBRE, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1162, via=CL, nombre=ALBAHACA, primerNum=2, ultimoNum=6, barrio=4 DE DICIEMBRE, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1134, via=CL, nombre=ALBAN BERG, primerNum=1, ultimoNum=7, barrio=POL COM VALDICIO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1134, via=CL, nombre=ALBAN BERG, primerNum=9, ultimoNum=9, barrio=POL IND GUADALJAIRE, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1134, via=CL, nombre=ALBAN BERG, primerNum=11, ultimoNum=17, barrio=POL IND CARRANZA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1134, via=CL, nombre=ALBAN BERG, primerNum=2, ultimoNum=14, barrio=POL IND CARRANZA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1170, via=CL, nombre=ALBANIA, primerNum=1, ultimoNum=5, barrio=POL IND CARAMBUCO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1170, via=CL, nombre=ALBANIA, primerNum=2, ultimoNum=6, barrio=POL IND CARAMBUCO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1176, via=CL, nombre=ALBARICOCAL EL, primerNum=1, ultimoNum=15, barrio=SAN JUAN-EL ALBARICOCAL, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1176, via=CL, nombre=ALBARICOCAL EL, primerNum=2, ultimoNum=14, barrio=SAN JUAN-EL ALBARICOCAL, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82338, via=DSMO, nombre=ALBARICOCAL EL, primerNum=1, ultimoNum=1, barrio=EL RETIRO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82338, via=DSMO, nombre=ALBARICOCAL EL, primerNum=3, ultimoNum=3, barrio=DSMO DM CHURRIANA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82338, via=DSMO, nombre=ALBARICOCAL EL, primerNum=2, ultimoNum=2, barrio=EL RETIRO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82338, via=DSMO, nombre=ALBARICOCAL EL, primerNum=4, ultimoNum=4, barrio=DSMO DM CHURRIANA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1204, via=CL, nombre=ALBENIZ, primerNum=1, ultimoNum=23, barrio=SEGALERVA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1204, via=CL, nombre=ALBENIZ, primerNum=25, ultimoNum=43, barrio=LAS FLORES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1204, via=CL, nombre=ALBENIZ, primerNum=2, ultimoNum=26, barrio=SEGALERVA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1204, via=CL, nombre=ALBENIZ, primerNum=28, ultimoNum=40, barrio=SAN MIGUEL, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1232, via=CL, nombre=ALBERCA, primerNum=1, ultimoNum=7, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1232, via=CL, nombre=ALBERCA, primerNum=2, ultimoNum=10, barrio=CIUDAD JARD�N, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1246, via=CL, nombre=ALBERCHE, primerNum=1, ultimoNum=3, barrio=SANTA MARTA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1246, via=CL, nombre=ALBERCHE, primerNum=2, ultimoNum=4, barrio=SANTA MARTA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1250, via=GTA, nombre=ALBERT CAMUS, primerNum=1, ultimoNum=1, barrio=PERCHEL SUR, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1250, via=GTA, nombre=ALBERT CAMUS, primerNum=3, ultimoNum=3, barrio=LA AURORA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1250, via=GTA, nombre=ALBERT CAMUS, primerNum=2, ultimoNum=2, barrio=PERCHEL SUR, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1250, via=GTA, nombre=ALBERT CAMUS, primerNum=4, ultimoNum=4, barrio=POL ALAMEDA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1251, via=CL, nombre=ALBERT EINSTEIN, primerNum=1, ultimoNum=3, barrio=CIUDAD UNIVERSITARIA, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1251, via=CL, nombre=ALBERT EINSTEIN, primerNum=2, ultimoNum=4, barrio=CIUDAD UNIVERSITARIA, codDistrito=11, nomDistrito=TEATINOS-UNIVERSIDAD)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1253, via=CL, nombre=ALBERTILLAS, primerNum=1, ultimoNum=7, barrio=CORTIJO VALLEJO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1253, via=CL, nombre=ALBERTILLAS, primerNum=2, ultimoNum=8, barrio=CORTIJO VALLEJO, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1255, via=CL, nombre=ALBERTO DURERO, primerNum=1, ultimoNum=7, barrio=FUENTE ALEGRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1255, via=CL, nombre=ALBERTO DURERO, primerNum=2, ultimoNum=4, barrio=FUENTE ALEGRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1257, via=CL, nombre=ALBERTO INSUA, primerNum=1, ultimoNum=1, barrio=25 A�OS DE PAZ, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1257, via=CL, nombre=ALBERTO INSUA, primerNum=2, ultimoNum=2, barrio=25 A�OS DE PAZ, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1278, via=CL, nombre=ALBERTO PELAEZ DOMINGUEZ, primerNum=1, ultimoNum=17, barrio=HACIENDA PLATERO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1278, via=CL, nombre=ALBERTO PELAEZ DOMINGUEZ, primerNum=2, ultimoNum=26, barrio=HACIENDA PLATERO, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1297, via=CL, nombre=ALBINONI, primerNum=1, ultimoNum=3, barrio=PARQ EMP TREVENEZ, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1297, via=CL, nombre=ALBINONI, primerNum=2, ultimoNum=10, barrio=PARQ EMP TREVENEZ, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21553, via=PJE, nombre=ALBORADA, primerNum=1, ultimoNum=1, barrio=EL TORCAL, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21553, via=PJE, nombre=ALBORADA, primerNum=2, ultimoNum=2, barrio=EL TORCAL, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1288, via=CL, nombre=ALCABALAS, primerNum=1, ultimoNum=11, barrio=CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1288, via=CL, nombre=ALCABALAS, primerNum=2, ultimoNum=16, barrio=CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21629, via=CMNO, nombre=ALCABUCEROS DE LOS, primerNum=1, ultimoNum=81, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21629, via=CMNO, nombre=ALCABUCEROS DE LOS, primerNum=2, ultimoNum=72, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1316, via=CL, nombre=ALCAIDE DE LOS DONCELES, primerNum=1, ultimoNum=23, barrio=SAN MIGUEL, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1316, via=CL, nombre=ALCAIDE DE LOS DONCELES, primerNum=2, ultimoNum=14, barrio=SAN MIGUEL, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1330, via=CL, nombre=ALCALARE�O, primerNum=1, ultimoNum=9, barrio=NUEVO SAN ANDRES 1, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1330, via=CL, nombre=ALCALARE�O, primerNum=2, ultimoNum=10, barrio=NUEVO SAN ANDRES 1, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1344, via=CL, nombre=ALCALDE ALBERT POMATA, primerNum=1, ultimoNum=3, barrio=SAGRADA FAMILIA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1344, via=CL, nombre=ALCALDE ALBERT POMATA, primerNum=2, ultimoNum=4, barrio=SAGRADA FAMILIA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1372, via=CL, nombre=ALCALDE ANDRES VILCHEZ, primerNum=1, ultimoNum=17, barrio=PARQ EMP EL VISO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1372, via=CL, nombre=ALCALDE ANDRES VILCHEZ, primerNum=2, ultimoNum=22, barrio=PARQ EMP EL VISO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1400, via=CL, nombre=ALCALDE ANTONIO VERDEJO, primerNum=1, ultimoNum=17, barrio=CEMENTERIO SAN RAFAEL, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1400, via=CL, nombre=ALCALDE ANTONIO VERDEJO, primerNum=19, ultimoNum=41, barrio=TIRO DE PICHON, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1400, via=CL, nombre=ALCALDE ANTONIO VERDEJO, primerNum=2, ultimoNum=26, barrio=IND ALCALDE DIAZ ZAFRA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1400, via=CL, nombre=ALCALDE ANTONIO VERDEJO, primerNum=28, ultimoNum=28, barrio=CEMENTERIO SAN RAFAEL, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1400, via=CL, nombre=ALCALDE ANTONIO VERDEJO, primerNum=30, ultimoNum=46, barrio=IND ALCALDE DIAZ ZAFRA, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1400, via=CL, nombre=ALCALDE ANTONIO VERDEJO, primerNum=48, ultimoNum=54, barrio=SAN RAFAEL, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=65072, via=CL, nombre=ALCALDE BAEZA MEDINA, primerNum=1, ultimoNum=9, barrio=SEGALERVA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=65072, via=CL, nombre=ALCALDE BAEZA MEDINA, primerNum=2, ultimoNum=6, barrio=SEGALERVA, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1428, via=CL, nombre=ALCALDE BARRANCO CORDOBA, primerNum=1, ultimoNum=5, barrio=HERRERA ORIA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1428, via=CL, nombre=ALCALDE BARRANCO CORDOBA, primerNum=2, ultimoNum=4, barrio=HERRERA ORIA, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=1442, via=CL, nombre=ALCALDE BERNARDO MELENDEZ, primerNum=1, ultimoNum=25, barrio=PARQ EMP EL VISO, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
