CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,BARRIO,COD_DISTRITO,NOM_DISTRITO
43491,PJE ,MANUELA NOGALES ,2,2,LOS TILOS ,6,CRUZ DE HUMILLADERO 
43498,CL,MANZANARES,1,23,CORTIJO BAZAN ,3,CIUDAD JARDIN 
43498,CL,MANZANARES,2,22,CORTIJO BAZAN ,3,CIUDAD JARDIN 
43505,CL,MANZANILLA,1,15,PUERTOSOL ,10,PUERTO DE LA TORRE
43505,CL,MANZANILLA,2,14,PUERTOSOL ,10,PUERTO DE LA TORRE
43512,CL,MANZANOS,1,3,EL TOMILLAR ,10,PUERTO DE LA TORRE
43512,CL,MANZANOS,2,12,EL TOMILLAR ,10,PUERTO DE LA TORRE
43526,CL,MAPOCHO ,1,7,LA PELUSA ,2,ESTE
43526,CL,MAPOCHO ,2,8,LA PELUSA ,2,ESTE
82090,DSMO,MAQUEDA ALTO,1,7,CATERPILLAR ,9,CAMPANILLAS 
82090,DSMO,MAQUEDA ALTO,9,53,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
82090,DSMO,MAQUEDA ALTO,55,55,MAQUEDA ,9,CAMPANILLAS 
82090,DSMO,MAQUEDA ALTO,57,57,PARQUE TECNOL�GICO,9,CAMPANILLAS 
82090,DSMO,MAQUEDA ALTO,2,6,CATERPILLAR ,9,CAMPANILLAS 
82090,DSMO,MAQUEDA ALTO,8,54,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
82090,DSMO,MAQUEDA ALTO,56,56,MAQUEDA ,9,CAMPANILLAS 
81880,DSMO,MAQUINARIA MOCSA,1,1,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
81875,DSMO,MAQUINARIA RICO ,1,1,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
81875,DSMO,MAQUINARIA RICO ,2,2,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
43624,CL,MAR ,1,29,EL PALO ,2,ESTE
43624,CL,MAR ,31,35,PLAYAS DEL PALO ,2,ESTE
43624,CL,MAR ,2,26,EL PALO ,2,ESTE
43624,CL,MAR ,28,30,PLAYAS DEL PALO ,2,ESTE
43677,PQUE,MAR DE ALBORAN,1,1,JARDIN DE MALAGA,3,CIUDAD JARDIN 
43677,PQUE,MAR DE ALBORAN,2,2,JARDIN DE MALAGA,3,CIUDAD JARDIN 
43638,CL,MARACAY ,1,23,PARQ EMP SAN LUIS ,6,CRUZ DE HUMILLADERO 
43638,CL,MARACAY ,25,31,LOS PRADOS,6,CRUZ DE HUMILLADERO 
43638,CL,MARACAY ,2,38,PARQ EMP SAN LUIS ,6,CRUZ DE HUMILLADERO 
43638,CL,MARACAY ,40,46,LOS PRADOS,6,CRUZ DE HUMILLADERO 
80087,DSMO,MARAVILLAS LAS,1,1,DSMO DM ESTE,2,ESTE
43722,CL,MARBELLA,1,13,LA PRINCESA ,7,CARRETERA DE CADIZ
43722,CL,MARBELLA,2,16,LA PRINCESA ,7,CARRETERA DE CADIZ
43764,CL,MARBELLIES,1,61,MAQUEDA ,9,CAMPANILLAS 
43764,CL,MARBELLIES,2,66,MAQUEDA ,9,CAMPANILLAS 
43768,CL,MARCEL PROUST ,1,25,LOS PAREDONES ,8,CHURRIANA 
43768,CL,MARCEL PROUST ,2,36,LOS PAREDONES ,8,CHURRIANA 
21542,AV,MARCELINO CAMACHO ,1,3,CIUDAD UNIVERSITARIA,11,TEATINOS-UNIVERSIDAD
21542,AV,MARCELINO CAMACHO ,5,15,SUP-T.8 UNIVERSIDAD ,9,CAMPANILLAS 
21542,AV,MARCELINO CAMACHO ,2,14,LOS ASPERONES 1 Y 3 ,10,PUERTO DE LA TORRE
43778,CL,MARCELO DEL OLMO,1,13,HAZA DEL CAMPILLO ,4,BAILEN-MIRAFLORES 
43778,CL,MARCELO DEL OLMO,2,2,HAZA DEL CAMPILLO ,4,BAILEN-MIRAFLORES 
43785,CL,MARCHENA,1,1,LA MALAGUETA,1,CENTRO
43785,CL,MARCHENA,2,4,LA MALAGUETA,1,CENTRO
43787,CL,MARCIAL DE ADALID ,1,1,QUINTA ALEGRE ,11,TEATINOS-UNIVERSIDAD
43787,CL,MARCIAL DE ADALID ,3,3,LOS MOLINOS ,11,TEATINOS-UNIVERSIDAD
43787,CL,MARCIAL DE ADALID ,2,4,LAS MORILLAS,11,TEATINOS-UNIVERSIDAD
43787,CL,MARCIAL DE ADALID ,6,8,LOS MOLINOS ,11,TEATINOS-UNIVERSIDAD
43788,CL,MARCO POLO,1,3,COLMENAREJO ,9,CAMPANILLAS 
43788,CL,MARCO POLO,2,6,COLMENAREJO ,9,CAMPANILLAS 
43792,CL,MARCONI ,1,15,LA LUZ,7,CARRETERA DE CADIZ
43792,CL,MARCONI ,2,20,LA LUZ,7,CARRETERA DE CADIZ
43820,CL,MARCOS DE OBREGON ,1,3,BELLAVISTA,2,ESTE
43820,CL,MARCOS DE OBREGON ,5,49,LA TORRECILLA ,2,ESTE
43820,CL,MARCOS DE OBREGON ,2,32,LA TORRECILLA ,2,ESTE
43820,CL,MARCOS DE OBREGON ,34,38,EL ROCIO,2,ESTE
43820,CL,MARCOS DE OBREGON ,40,46,LA TORRECILLA ,2,ESTE
43848,CL,MARCOS GOMEZ,1,11,CRISTO DE LA EPIDEMIA ,1,CENTRO
43848,CL,MARCOS GOMEZ,2,12,CRISTO DE LA EPIDEMIA ,1,CENTRO
43876,CL,MARCOS ZAPATA ,1,27,EL PALO ,2,ESTE
43876,CL,MARCOS ZAPATA ,2,24,EL PALO ,2,ESTE
43904,TV,MARCOS ZAPATA ,1,15,EL PALO ,2,ESTE
43904,TV,MARCOS ZAPATA ,2,16,EL PALO ,2,ESTE
43945,CL,MAREA ALTA,1,23,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
43945,CL,MAREA ALTA,2,24,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
44064,CL,MAREA BAJA,1,53,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
44064,CL,MAREA BAJA,2,52,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
21535,BV,MARGARITA SALAS ,1,23,PARQUE TECNOL�GICO,9,CAMPANILLAS 
21535,BV,MARGARITA SALAS ,2,26,PARQUE TECNOL�GICO,9,CAMPANILLAS 
43925,CL,MARGARITA XIRGU ,1,7,EL ROMERAL,11,TEATINOS-UNIVERSIDAD
43925,CL,MARGARITA XIRGU ,2,10,EL ROMERAL,11,TEATINOS-UNIVERSIDAD
43960,CL,MARI PEPA ESTRADA SEGALERVA ,1,35,SAN JOSE DEL VISO ,6,CRUZ DE HUMILLADERO 
43960,CL,MARI PEPA ESTRADA SEGALERVA ,2,42,SAN JOSE DEL VISO ,6,CRUZ DE HUMILLADERO 
43974,CL,MARI SANCHA ,1,5,COLMENAREJO ,9,CAMPANILLAS 
43974,CL,MARI SANCHA ,2,6,COLMENAREJO ,9,CAMPANILLAS 
44184,CL,MARI ZEA,1,3,BELLAVISTA,2,ESTE
44184,CL,MARI ZEA,2,4,BELLAVISTA,2,ESTE
43988,CL,MARIA ,1,27,CRISTO DE LA EPIDEMIA ,1,CENTRO
43988,CL,MARIA ,29,61,OLLETAS ,1,CENTRO
43988,CL,MARIA ,2,34,CRISTO DE LA EPIDEMIA ,1,CENTRO
43988,CL,MARIA ,36,74,OLLETAS ,1,CENTRO
43989,PSO ,MARIA ANGELES ARROYO CASTRO ,1,27,LA PALMILLA ,5,PALMA-PALMILLA
43989,PSO ,MARIA ANGELES ARROYO CASTRO ,2,20,26 DE FEBRERO ,5,PALMA-PALMILLA
44019,CL,MARIA BARRIENTOS,1,11,CA�ADA DE LOS CARDOS,11,TEATINOS-UNIVERSIDAD
44019,CL,MARIA BARRIENTOS,2,24,CA�ADA DE LOS CARDOS,11,TEATINOS-UNIVERSIDAD
5418,CL,MARIA CALLAS,1,3,PARQUE CLAVERO,2,ESTE
5418,CL,MARIA CALLAS,2,4,PARQUE CLAVERO,2,ESTE
44023,CL,MARIA CASARES ,1,9,CA�ADA DE LOS CARDOS,11,TEATINOS-UNIVERSIDAD
44023,CL,MARIA CASARES ,2,4,CA�ADA DE LOS CARDOS,11,TEATINOS-UNIVERSIDAD
44254,CL,MARIA CURIE ,1,39,PARQUE TECNOL�GICO,9,CAMPANILLAS 
44254,CL,MARIA CURIE ,2,32,PARQUE TECNOL�GICO,9,CAMPANILLAS 
44261,CL,MARIA DE LA CRUZ,1,3,EL TEJAR,11,TEATINOS-UNIVERSIDAD
44261,CL,MARIA DE LA CRUZ,2,36,EL TEJAR,11,TEATINOS-UNIVERSIDAD
44030,CL,MARIA DE MOLINA ,1,5,HACIENDA CLAVERO,2,ESTE
44030,CL,MARIA DE MOLINA ,2,2,HACIENDA CLAVERO,2,ESTE
44030,CL,MARIA DE MOLINA ,4,8,CERRADO DE CALDERON ,2,ESTE
44044,AV,MARIA DE ORUETA ,1,19,EL OLIVAR ,8,CHURRIANA 
44044,AV,MARIA DE ORUETA ,2,16,EL OLIVAR ,8,CHURRIANA 
44058,CL,MARIA DE ZAYAS Y SOTOMAYOR,1,5,HUERTA NUEVA,3,CIUDAD JARDIN 
44058,CL,MARIA DE ZAYAS Y SOTOMAYOR,2,4,LOS VIVEROS ,3,CIUDAD JARDIN 
44058,CL,MARIA DE ZAYAS Y SOTOMAYOR,6,6,ALEGRIA DE LA HUERTA,3,CIUDAD JARDIN 
44065,PL,MARIA DEL CARMEN CABRERA BUSTAMANTE ,1,1,LAS CHAPAS,4,BAILEN-MIRAFLORES 
44065,PL,MARIA DEL CARMEN CABRERA BUSTAMANTE ,2,2,LAS CHAPAS,4,BAILEN-MIRAFLORES 
44072,PL,MARIA GUERRERO,1,3,LA MERCED ,1,CENTRO
44072,PL,MARIA GUERRERO,5,7,CENTRO HISTORICO,1,CENTRO
44072,PL,MARIA GUERRERO,2,2,LA MERCED ,1,CENTRO
44072,PL,MARIA GUERRERO,4,6,CENTRO HISTORICO,1,CENTRO
44100,CL,MARIA JOSE,1,25,OROZCO,10,PUERTO DE LA TORRE
44100,CL,MARIA JOSE,2,24,OROZCO,10,PUERTO DE LA TORRE
21672,CMNO,MARIA LA CORDOBESA,1,11,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
21672,CMNO,MARIA LA CORDOBESA,2,12,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
44107,PJE ,MARIA LA FARAONA,1,3,LA TRINIDAD ,1,CENTRO
44107,PJE ,MARIA LA FARAONA,2,2,LA TRINIDAD ,1,CENTRO
44128,CL,MARIA LUISA ,1,65,GRANJA SUAREZ ,4,BAILEN-MIRAFLORES 
44128,CL,MARIA LUISA ,2,54,GRANJA SUAREZ ,4,BAILEN-MIRAFLORES 
44132,CL,MARIA MALIBRAN,1,1,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
44132,CL,MARIA MALIBRAN,3,9,PARQ EMP TREVENEZ ,9,CAMPANILLAS 
44132,CL,MARIA MALIBRAN,2,16,PARQ EMP TREVENEZ ,9,CAMPANILLAS 
44146,CL,MARIA MARTINEZ SIERRA ,1,33,FINCA MONSALVEZ ,8,CHURRIANA 
44146,CL,MARIA MARTINEZ SIERRA ,2,14,FINCA MONSALVEZ ,8,CHURRIANA 
21452,PZLA,MARIA SANTISIMA DE DOLORES Y ESPERANZA,1,1,LA UNION,6,CRUZ DE HUMILLADERO 
21452,PZLA,MARIA SANTISIMA DE DOLORES Y ESPERANZA,2,2,LA UNION,6,CRUZ DE HUMILLADERO 
35228,CL,MARIA TERESA LEON ,1,3,LA ROCA ,5,PALMA-PALMILLA
35228,CL,MARIA TERESA LEON ,2,54,ARROYO DE LOS ANGELES ,5,PALMA-PALMILLA
81745,DSMO,MARIA TORRES,1,1,DSMO DM PALMA-PALMILLA,5,PALMA-PALMILLA
81745,DSMO,MARIA TORRES,2,2,DSMO DM PALMA-PALMILLA,5,PALMA-PALMILLA
44156,CL,MARIA TUBAU ,1,45,CIUDAD JARD�N ,3,CIUDAD JARDIN 
44156,CL,MARIA TUBAU ,2,42,CIUDAD JARD�N ,3,CIUDAD JARDIN 
44162,AV,MARIA VICTORIA ATENCIA,1,27,CA�ADA DE LOS CARDOS,11,TEATINOS-UNIVERSIDAD
44162,AV,MARIA VICTORIA ATENCIA,2,2,HACIENDA ALTAMIRA ,10,PUERTO DE LA TORRE
44166,CL,MARIA VILLANUEVA GALLEGO,1,1,JARDIN DE LA ABADIA ,7,CARRETERA DE CADIZ
44166,CL,MARIA VILLANUEVA GALLEGO,2,10,JARDIN DE LA ABADIA ,7,CARRETERA DE CADIZ
44177,AV,MARIA ZAMBRANO,1,7,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
44177,AV,MARIA ZAMBRANO,2,14,CORTIJO ALTO,11,TEATINOS-UNIVERSIDAD
38668,CL,MARIANA LA,1,23,SIERRA BLANQUILLA ,1,CENTRO
38668,CL,MARIANA LA,2,18,SIERRA BLANQUILLA ,1,CENTRO
44198,CL,MARIANA PINEDA,1,13,FUENTE ALEGRE ,10,PUERTO DE LA TORRE
44198,CL,MARIANA PINEDA,2,22,FUENTE ALEGRE ,10,PUERTO DE LA TORRE
44205,CL,MARIANELA ,1,43,ROQUERO ,9,CAMPANILLAS 
44205,CL,MARIANELA ,2,58,ROQUERO ,9,CAMPANILLAS 
44212,CL,MARIANO DE CAVIA,1,55,PEDREGALEJO ,2,ESTE
44212,CL,MARIANO DE CAVIA,2,60,PEDREGALEJO ,2,ESTE
81925,DSMO,MARIANO DIAZ,1,1,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
81925,DSMO,MARIANO DIAZ,2,2,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
44240,CL,MARIBLANCA,1,21,LA MERCED ,1,CENTRO
44240,CL,MARIBLANCA,2,20,LA MERCED ,1,CENTRO
21703,CL,MARIFE DE TRIANA,1,71,EL CUARTON,8,CHURRIANA 
21703,CL,MARIFE DE TRIANA,2,62,EL CUARTON,8,CHURRIANA 
43981,PJE ,MARI-GAILA,1,15,GUADALMAR ,8,CHURRIANA 
43981,PJE ,MARI-GAILA,2,16,GUADALMAR ,8,CHURRIANA 
44243,CL,MARILYN MONROE,1,1,FINCA EL PATO ,7,CARRETERA DE CADIZ
44243,CL,MARILYN MONROE,3,3,MINERVA ,7,CARRETERA DE CADIZ
44243,CL,MARILYN MONROE,2,4,FINCA EL PATO ,7,CARRETERA DE CADIZ
44243,CL,MARILYN MONROE,6,8,PALACIO DEPORTES,7,CARRETERA DE CADIZ
44268,CL,MARIN GARCIA,1,11,CENTRO HISTORICO,1,CENTRO
44268,CL,MARIN GARCIA,2,14,CENTRO HISTORICO,1,CENTRO
44247,CJON,MARINA DE ,1,7,PEDREGALEJO PLAYA ,2,ESTE
44247,CJON,MARINA DE ,2,10,PEDREGALEJO PLAYA ,2,ESTE
30800,PL,MARINA DE LA,1,3,CENTRO HISTORICO,1,CENTRO
30800,PL,MARINA DE LA,5,5,PUERTO,1,CENTRO
30800,PL,MARINA DE LA,7,11,ENSANCHE CENTRO ,1,CENTRO
30800,PL,MARINA DE LA,2,4,CENTRO HISTORICO,1,CENTRO
30800,PL,MARINA DE LA,6,6,PUERTO,1,CENTRO
30800,PL,MARINA DE LA,8,10,ENSANCHE CENTRO ,1,CENTRO
44338,CL,MARIO MORENO,1,3,PLAYAS DEL PALO ,2,ESTE
44338,CL,MARIO MORENO,2,4,PLAYAS DEL PALO ,2,ESTE
44352,CL,MARISCAL,1,15,LA GOLETA ,1,CENTRO
44352,CL,MARISCAL,2,28,LA GOLETA ,1,CENTRO
44353,CL,MARISMA ,1,49,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
44353,CL,MARISMA ,2,48,PARQ EMP ALAMEDA,6,CRUZ DE HUMILLADERO 
44376,PSO ,MARITIMO ANTONIO BANDERAS ,1,7,PACIFICO,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,9,11,SAN ANDRES,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,13,13,SAN CARLOS,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,15,15,LOS GUINDOS ,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,17,19,TORRE DEL RIO ,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,21,21,IND LA TERMICA,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,2,16,PACIFICO,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,18,24,SAN ANDRES,7,CARRETERA DE CADIZ
44376,PSO ,MARITIMO ANTONIO BANDERAS ,26,28,SAN CARLOS,7,CARRETERA DE CADIZ
44380,PSO ,MARITIMO CIUDAD DE MELILLA,1,25,LA MALAGUETA,1,CENTRO
44380,PSO ,MARITIMO CIUDAD DE MELILLA,2,12,LA MALAGUETA,1,CENTRO
44394,PSO ,MARITIMO EL PEDREGAL,1,87,PEDREGALEJO PLAYA ,2,ESTE
44394,PSO ,MARITIMO EL PEDREGAL,89,105,LAS ACACIAS ,2,ESTE
44394,PSO ,MARITIMO EL PEDREGAL,2,86,PEDREGALEJO PLAYA ,2,ESTE
44394,PSO ,MARITIMO EL PEDREGAL,88,106,LAS ACACIAS ,2,ESTE
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,1,5,LA MALAGUETA,1,CENTRO
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,7,41,LA CALETA ,1,CENTRO
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,43,47,LA CALETA ,2,ESTE
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,49,71,BELLAVISTA,2,ESTE
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,2,4,LA MALAGUETA,1,CENTRO
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,6,40,LA CALETA ,1,CENTRO
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,42,48,LA CALETA ,2,ESTE
60956,PSO ,MARITIMO PABLO RUIZ PICASSO ,50,72,BELLAVISTA,2,ESTE
44409,CL,MARJORIE GRICE-HUTCHINSON ,1,5,COLINAS DEL LIMONAR ,2,ESTE
44409,CL,MARJORIE GRICE-HUTCHINSON ,2,8,COLINAS DEL LIMONAR ,2,ESTE
44415,CL,MARK TWAIN,1,5,LA ROCA ,5,PALMA-PALMILLA
44415,CL,MARK TWAIN,2,2,LA ROSALEDA ,5,PALMA-PALMILLA
44415,CL,MARK TWAIN,4,6,720 VIVIENDAS ,5,PALMA-PALMILLA
44436,CL,MARMOL,1,9,LAS PEDRIZAS,8,CHURRIANA 
44436,CL,MARMOL,2,16,LAS PEDRIZAS,8,CHURRIANA 
44464,CL,MARMOLES,1,31,PERCHEL NORTE ,1,CENTRO
44464,CL,MARMOLES,33,51,MARMOLES,1,CENTRO
44464,CL,MARMOLES,2,66,LA TRINIDAD ,1,CENTRO
44492,PJE ,MARMOLES,1,7,MARMOLES,1,CENTRO
44492,PJE ,MARMOLES,2,10,MARMOLES,1,CENTRO
44520,CL,MARMOLISTA,1,13,PINARES DE OLLETAS,1,CENTRO
44520,CL,MARMOLISTA,2,18,PINARES DE OLLETAS,1,CENTRO
44548,CL,MARO,1,11,PARQ EMP LA ESTRELLA,6,CRUZ DE HUMILLADERO 
44548,CL,MARO,2,10,PARQ EMP LA ESTRELLA,6,CRUZ DE HUMILLADERO 
21639,CMNO,MAROTAS DE LAS,1,13,DSMO DM CIUDAD JARDIN ,3,CIUDAD JARDIN 
21639,CMNO,MAROTAS DE LAS,2,18,DSMO DM CIUDAD JARDIN ,3,CIUDAD JARDIN 
44576,CL,MARQUES ,1,7,CENTRO HISTORICO,1,CENTRO
44576,CL,MARQUES ,2,10,CENTRO HISTORICO,1,CENTRO
44590,CL,MARQUES DE BECCARIA ,1,5,CIUDAD UNIVERSITARIA,11,TEATINOS-UNIVERSIDAD
44590,CL,MARQUES DE BECCARIA ,2,6,CIUDAD UNIVERSITARIA,11,TEATINOS-UNIVERSIDAD
44604,CL,MARQUES DE CADIZ,1,41,EL MOLINILLO,1,CENTRO
44604,CL,MARQUES DE CADIZ,2,38,EL MOLINILLO,1,CENTRO
44604,CL,MARQUES DE CADIZ,40,60,CAPUCHINOS,1,CENTRO
44632,CL,MARQUES DE GUADIARO ,1,9,CENTRO HISTORICO,1,CENTRO
44632,CL,MARQUES DE GUADIARO ,2,8,CENTRO HISTORICO,1,CENTRO
44660,CL,MARQUES DE LA PANIEGA ,1,15,CIUDAD JARD�N ,3,CIUDAD JARDIN 
44660,CL,MARQUES DE LA PANIEGA ,2,24,CIUDAD JARD�N ,3,CIUDAD JARDIN 
44688,CL,MARQUES DE LA SONORA,1,7,SAN MARTIN,4,BAILEN-MIRAFLORES 
44688,CL,MARQUES DE LA SONORA,9,13,CARLOS HAYA ,4,BAILEN-MIRAFLORES 
44688,CL,MARQUES DE LA SONORA,2,10,SAN MARTIN,4,BAILEN-MIRAFLORES 
44688,CL,MARQUES DE LA SONORA,12,14,CARLOS HAYA ,4,BAILEN-MIRAFLORES 
44716,CL,MARQUES DE LARIOS ,1,11,CENTRO HISTORICO,1,CENTRO
44716,CL,MARQUES DE LARIOS ,2,18,CENTRO HISTORICO,1,CENTRO
44730,CL,MARQUES DE MANTUA ,1,19,JARDIN DE MALAGA,3,CIUDAD JARDIN 
44730,CL,MARQUES DE MANTUA ,2,22,JARDIN DE MALAGA,3,CIUDAD JARDIN 
44744,CL,MARQUES DE OVIECO ,1,9,SUAREZ,4,BAILEN-MIRAFLORES 
44744,CL,MARQUES DE OVIECO ,11,19,PARQUE VICTORIA EUGENIA ,4,BAILEN-MIRAFLORES 
44744,CL,MARQUES DE OVIECO ,2,6,LA BRESCA ,4,BAILEN-MIRAFLORES 
44744,CL,MARQUES DE OVIECO ,8,22,VICTORIA EUGENIA,4,BAILEN-MIRAFLORES 
44800,CL,MARQUES DE VALDECA�AS ,1,9,LA GOLETA ,1,CENTRO
44800,CL,MARQUES DE VALDECA�AS ,2,10,LA GOLETA ,1,CENTRO
44828,CL,MARQUES DE VALDEFLORES,1,5,LA PRINCESA ,7,CARRETERA DE CADIZ
44828,CL,MARQUES DE VALDEFLORES,2,16,LA PRINCESA ,7,CARRETERA DE CADIZ
21663,PJE ,MARQUES DE VILLAFIEL,1,3,CENTRO HISTORICO,1,CENTRO
21663,PJE ,MARQUES DE VILLAFIEL,2,4,CENTRO HISTORICO,1,CENTRO
44856,PL,MARQUES DEL VADO DEL MAESTRE,1,5,CENTRO HISTORICO,1,CENTRO
44856,PL,MARQUES DEL VADO DEL MAESTRE,2,6,CENTRO HISTORICO,1,CENTRO
44912,AV,MARQUESA CASA LORING,1,29,EL OLIVAR ,8,CHURRIANA 
44912,AV,MARQUESA CASA LORING,2,20,EL OLIVAR ,8,CHURRIANA 
44954,CL,MARQUESA DE MOCTEZUMA ,1,5,SAGRADA FAMILIA ,3,CIUDAD JARDIN 
44954,CL,MARQUESA DE MOCTEZUMA ,2,10,SAGRADA FAMILIA ,3,CIUDAD JARDIN 
44940,CL,MARQUESA DE MOYA,1,11,CENTRO HISTORICO,1,CENTRO
44940,CL,MARQUESA DE MOYA,2,4,CENTRO HISTORICO,1,CENTRO
44996,CL,MARRUECOS ,1,31,SAN MIGUEL,1,CENTRO
44996,CL,MARRUECOS ,2,26,SAN MIGUEL,1,CENTRO
45109,CL,MARTE ,1,17,ARROYO ESPA�A ,10,PUERTO DE LA TORRE
45109,CL,MARTE ,2,26,ARROYO ESPA�A ,10,PUERTO DE LA TORRE
45024,CL,MARTIN ALDEHUELA,1,7,CIUDAD JARD�N ,3,CIUDAD JARDIN 
45024,CL,MARTIN ALDEHUELA,2,6,CIUDAD JARD�N ,3,CIUDAD JARDIN 
45052,CL,MARTIN DE LA PLAZA,1,49,CAMINO DE ANTEQUERA ,6,CRUZ DE HUMILLADERO 
45052,CL,MARTIN DE LA PLAZA,2,44,CAMINO DE ANTEQUERA ,6,CRUZ DE HUMILLADERO 
45059,CL,MARTIN FIERRO ,1,47,GUADALMAR ,8,CHURRIANA 
45059,CL,MARTIN FIERRO ,2,24,GUADALMAR ,8,CHURRIANA 
45066,CL,MARTIN GALINDEZ ,1,5,LA TRINIDAD ,1,CENTRO
45066,CL,MARTIN GALINDEZ ,2,6,LA TRINIDAD ,1,CENTRO
45073,CL,MARTIN GARGUJO,1,5,NUEVO SAN ANDRES 1,7,CARRETERA DE CADIZ
45073,CL,MARTIN GARGUJO,2,6,NUEVO SAN ANDRES 1,7,CARRETERA DE CADIZ
45076,CL,MARTIN GIL,1,1,ALMUDENA,7,CARRETERA DE CADIZ
45076,CL,MARTIN GIL,2,2,ALMUDENA,7,CARRETERA DE CADIZ
45078,CL,MARTIN LUTERO KING,1,13,SAN JOSE DEL VISO ,6,CRUZ DE HUMILLADERO 
45078,CL,MARTIN LUTERO KING,2,14,SAN JOSE DEL VISO ,6,CRUZ DE HUMILLADERO 
45079,CL,MARTINETE ,1,3,PERCHEL NORTE ,1,CENTRO
45079,CL,MARTINETE ,2,4,PERCHEL NORTE ,1,CENTRO
45080,CL,MARTINEZ,1,11,CENTRO HISTORICO,1,CENTRO
45080,CL,MARTINEZ,2,24,CENTRO HISTORICO,1,CENTRO
45094,CMNO,MARTINEZ,1,71,CAMPANILLAS ,9,CAMPANILLAS 
45094,CMNO,MARTINEZ,2,50,CAMPANILLAS ,9,CAMPANILLAS 
45094,CMNO,MARTINEZ,52,62,SEGOVIA ,9,CAMPANILLAS 
45136,CL,MARTINEZ BARRIONUEVO,1,17,SEGALERVA ,1,CENTRO
45136,CL,MARTINEZ BARRIONUEVO,2,26,EL MOLINILLO,1,CENTRO
45164,CL,MARTINEZ CAMPOS ,1,19,ENSANCHE CENTRO ,1,CENTRO
45164,CL,MARTINEZ CAMPOS ,2,20,ENSANCHE CENTRO ,1,CENTRO
45192,CL,MARTINEZ DE LA ROSA ,1,39,LA TRINIDAD ,4,BAILEN-MIRAFLORES 
45192,CL,MARTINEZ DE LA ROSA ,41,107,HAZA DEL CAMPILLO ,4,BAILEN-MIRAFLORES 
45192,CL,MARTINEZ DE LA ROSA ,109,177,SUAREZ,4,BAILEN-MIRAFLORES 
45192,CL,MARTINEZ DE LA ROSA ,179,179,PAVERO,4,BAILEN-MIRAFLORES 
45192,CL,MARTINEZ DE LA ROSA ,2,16,LA TRINIDAD ,4,BAILEN-MIRAFLORES 
45192,CL,MARTINEZ DE LA ROSA ,18,68,CAMINO DE SUAREZ,4,BAILEN-MIRAFLORES 
45192,CL,MARTINEZ DE LA ROSA ,70,132,SUAREZ,4,BAILEN-MIRAFLORES 
45206,PJE ,MARTINEZ DE LA ROSA ,1,3,SUAREZ,4,BAILEN-MIRAFLORES 
45206,PJE ,MARTINEZ DE LA ROSA ,2,4,SUAREZ,4,BAILEN-MIRAFLORES 
45220,CL,MARTINEZ FALERO ,1,23,LAS CUEVAS,2,ESTE
45220,CL,MARTINEZ FALERO ,25,71,EL PALO ,2,ESTE
45220,CL,MARTINEZ FALERO ,2,30,LAS CUEVAS,2,ESTE
45220,CL,MARTINEZ FALERO ,32,44,EL PALO ,2,ESTE
81472,DSMO,MARTINEZ LOS,1,1,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
45248,CL,MARTINEZ MALDONADO,1,11,MARMOLES,1,CENTRO
45248,CL,MARTINEZ MALDONADO,13,63,MARMOLES,6,CRUZ DE HUMILLADERO 
